dia_semana,data,hora,umidade_solo,umidade_ambiente,temperatura,volume_agua
Sexta,2023-09-15,08:03:00,98,50,23.9,0.0
Sexta,2023-09-15,08:13:00,98,50,23.9,0.0
Sexta,2023-09-15,08:23:00,98,50,23.9,0.0
Sexta,2023-09-15,08:33:00,98,50,23.9,0.0
Sexta,2023-09-15,08:43:00,98,50,23.8,0.0
Sexta,2023-09-15,08:53:00,98,50,23.8,0.0
Sexta,2023-09-15,09:03:00,98,50,23.8,0.0
Sexta,2023-09-15,09:13:00,98,50,23.9,0.0
Sexta,2023-09-15,09:23:00,98,50,23.8,0.0
Sexta,2023-09-15,09:33:00,98,50,23.8,0.0
Sexta,2023-09-15,09:43:00,98,50,23.8,0.0
Sexta,2023-09-15,09:53:00,98,50,23.9,0.0
Sexta,2023-09-15,10:03:00,98,50,23.9,0.0
Sexta,2023-09-15,10:13:00,98,50,23.8,0.0
Sexta,2023-09-15,10:23:00,98,52,23.9,0.0
Sexta,2023-09-15,10:33:00,98,49,24.4,0.0
Sexta,2023-09-15,10:43:00,98,50,24.3,0.0
Sexta,2023-09-15,10:53:00,105,49,24.6,0.0
Sexta,2023-09-15,11:04:00,100,50,24.7,0.0
Sexta,2023-09-15,11:14:00,97,52,24.6,0.0
Sexta,2023-09-15,11:24:00,96,54,24.6,0.0
Sexta,2023-09-15,11:34:00,95,54,24.6,0.0
Sexta,2023-09-15,11:44:00,95,53,24.8,0.0
Sexta,2023-09-15,11:54:00,95,53,24.7,0.0
Sexta,2023-09-15,12:04:00,93,54,24.7,0.0
Sexta,2023-09-15,12:14:00,95,54,24.7,0.0
Sexta,2023-09-15,12:24:00,94,54,24.7,0.0
Sexta,2023-09-15,12:34:00,94,55,24.7,0.0
Sexta,2023-09-15,12:44:00,95,51,24.6,0.0
Sexta,2023-09-15,12:54:00,95,53,24.6,0.0
Sexta,2023-09-15,13:04:00,94,54,24.7,0.0
Sexta,2023-09-15,13:14:00,94,54,24.6,0.0
Sexta,2023-09-15,13:24:00,94,54,24.7,0.0
Sexta,2023-09-15,13:34:00,93,54,24.7,0.0
Sexta,2023-09-15,13:44:00,93,54,24.7,0.0
Sexta,2023-09-15,13:54:00,93,51,24.5,0.0
Sexta,2023-09-15,14:04:00,92,51,24.4,0.0
Sexta,2023-09-15,14:14:00,91,51,24.3,0.0
Sexta,2023-09-15,14:24:00,91,51,24.3,0.0
Sexta,2023-09-15,14:34:00,90,51,24.3,0.0
Sexta,2023-09-15,14:44:00,89,51,24.3,0.0
Sexta,2023-09-15,14:54:00,88,51,24.3,0.0
Sexta,2023-09-15,15:04:00,88,51,24.3,0.0
Sexta,2023-09-15,15:14:00,87,51,24.2,0.0
Sexta,2023-09-15,15:24:00,86,51,24.2,0.0
Sexta,2023-09-15,15:34:00,86,51,24.1,0.0
Sexta,2023-09-15,15:44:00,84,51,24.1,0.0
Sexta,2023-09-15,15:54:00,84,51,24.1,0.0
Sexta,2023-09-15,16:04:00,83,51,24.0,0.0
Sexta,2023-09-15,16:15:00,83,51,24.0,0.0
Sexta,2023-09-15,16:25:00,81,51,24.0,0.0
Sexta,2023-09-15,16:35:00,81,51,23.9,0.0
Sexta,2023-09-15,16:45:00,80,51,23.9,0.0
Sexta,2023-09-15,16:55:00,80,51,23.8,0.0
Sexta,2023-09-15,17:05:00,79,51,23.8,0.0
Sexta,2023-09-15,17:15:00,79,51,23.8,0.0
Sexta,2023-09-15,17:25:00,78,51,23.7,0.0
Sexta,2023-09-15,17:35:00,78,51,23.7,0.0
Sexta,2023-09-15,17:45:00,77,51,23.7,0.0
Sexta,2023-09-15,17:55:00,77,51,23.6,0.0
Sexta,2023-09-15,18:05:00,77,51,23.6,0.0
Sexta,2023-09-15,18:15:00,76,51,23.6,0.0
Sexta,2023-09-15,18:25:00,76,51,23.6,0.0
Sexta,2023-09-15,18:35:00,76,51,23.5,0.0
Sexta,2023-09-15,18:45:00,76,52,23.5,0.0
Sexta,2023-09-15,18:55:00,75,52,23.5,0.0
Sexta,2023-09-15,19:05:00,75,52,23.4,0.0
Sexta,2023-09-15,19:15:00,75,52,23.4,0.0
Sexta,2023-09-15,19:25:00,75,52,23.4,0.0
Sexta,2023-09-15,19:35:00,74,52,23.4,0.0
Sexta,2023-09-15,19:45:00,75,52,23.4,0.0
Sexta,2023-09-15,19:55:00,74,52,23.4,0.0
Sexta,2023-09-15,20:05:00,74,52,23.3,0.0
Sexta,2023-09-15,20:15:00,74,52,23.3,0.0
Sexta,2023-09-15,20:25:00,74,52,23.3,0.0
Sexta,2023-09-15,20:35:00,74,52,23.3,0.0
Sexta,2023-09-15,20:45:00,74,52,23.3,0.0
Sexta,2023-09-15,20:55:00,74,52,23.2,0.0
Sexta,2023-09-15,21:06:00,73,52,23.2,0.0
Sexta,2023-09-15,21:16:00,73,52,23.1,0.0
Sexta,2023-09-15,21:26:00,73,53,23.1,0.0
Sexta,2023-09-15,21:36:00,73,53,23.1,0.0
Sexta,2023-09-15,21:46:00,73,53,23.1,0.0
Sexta,2023-09-15,21:56:00,73,53,23.1,0.0
Sexta,2023-09-15,22:06:00,73,53,23.1,0.0
Sexta,2023-09-15,22:16:00,73,53,23.0,0.0
Sexta,2023-09-15,22:26:00,73,53,23.1,0.0
Sexta,2023-09-15,22:36:00,73,53,23.0,0.0
Sexta,2023-09-15,22:46:00,73,53,23.0,0.0
Sexta,2023-09-15,22:56:00,73,53,22.9,0.0
Sexta,2023-09-15,23:06:00,73,53,22.9,0.0
Sexta,2023-09-15,23:16:00,73,53,22.9,0.0
Sexta,2023-09-15,23:26:00,73,53,22.9,0.0
Sexta,2023-09-15,23:36:00,73,53,22.9,0.0
Sexta,2023-09-15,23:46:00,70,53,22.8,0.0
Sexta,2023-09-15,23:56:00,72,53,22.8,0.0
Sábado,2023-09-16,00:06:00,73,53,22.8,0.0
Sábado,2023-09-16,00:16:00,72,53,22.8,0.0
Sábado,2023-09-16,00:26:00,72,53,22.8,0.0
Sábado,2023-09-16,00:36:00,72,53,22.8,0.0
Sábado,2023-09-16,00:46:00,72,53,22.7,0.0
Sábado,2023-09-16,00:56:00,72,53,22.7,0.0
Sábado,2023-09-16,01:06:00,72,53,22.7,0.0
Sábado,2023-09-16,01:16:00,72,53,22.7,0.0
Sábado,2023-09-16,01:26:00,72,53,22.7,0.0
Sábado,2023-09-16,01:36:00,72,53,22.6,0.0
Sábado,2023-09-16,01:46:00,72,53,22.6,0.0
Sábado,2023-09-16,01:56:00,72,53,22.6,0.0
Sábado,2023-09-16,02:07:00,72,53,22.6,0.0
Sábado,2023-09-16,02:17:00,72,53,22.6,0.0
Sábado,2023-09-16,02:27:00,72,54,22.5,0.0
Sábado,2023-09-16,02:37:00,72,54,22.5,0.0
Sábado,2023-09-16,02:47:00,72,54,22.5,0.0
Sábado,2023-09-16,02:57:00,72,54,22.5,0.0
Sábado,2023-09-16,03:07:00,72,54,22.5,0.0
Sábado,2023-09-16,03:17:00,72,54,22.4,0.0
Sábado,2023-09-16,03:27:00,72,54,22.4,0.0
Sábado,2023-09-16,03:37:00,72,54,22.3,0.0
Sábado,2023-09-16,03:47:00,72,54,22.3,0.0
Sábado,2023-09-16,03:57:00,72,54,22.3,0.0
Sábado,2023-09-16,04:07:00,72,54,22.3,0.0
Sábado,2023-09-16,04:17:00,72,54,22.3,0.0
Sábado,2023-09-16,04:27:00,72,54,22.2,0.0
Sábado,2023-09-16,04:37:00,72,54,22.2,0.0
Sábado,2023-09-16,04:47:00,72,54,22.2,0.0
Sábado,2023-09-16,04:57:00,72,54,22.1,0.0
Sábado,2023-09-16,05:07:00,72,54,22.1,0.0
Sábado,2023-09-16,05:17:00,72,54,22.1,0.0
Sábado,2023-09-16,05:27:00,72,54,22.0,0.0
Sábado,2023-09-16,05:37:00,72,54,22.0,0.0
Sábado,2023-09-16,05:47:00,72,54,22.0,0.0
Sábado,2023-09-16,05:57:00,72,54,22.0,0.0
Sábado,2023-09-16,06:07:00,72,54,21.9,0.0
Sábado,2023-09-16,06:17:00,72,54,21.9,0.0
Sábado,2023-09-16,06:27:00,72,54,22.0,0.0
Sábado,2023-09-16,06:37:00,74,54,22.0,0.0
Sábado,2023-09-16,06:47:00,70,54,22.1,0.0
Sábado,2023-09-16,06:57:00,72,53,22.2,0.0
Sábado,2023-09-16,07:08:00,72,53,22.2,0.0
Sábado,2023-09-16,07:18:00,72,53,22.2,0.0
Sábado,2023-09-16,07:28:00,72,53,22.2,0.0
Sábado,2023-09-16,07:38:00,72,53,22.3,0.0
Sábado,2023-09-16,07:48:00,72,53,22.3,0.0
Sábado,2023-09-16,07:58:00,72,53,22.4,0.0
Sábado,2023-09-16,08:08:00,72,53,22.4,0.0
Sábado,2023-09-16,08:18:00,72,53,22.4,0.0
Sábado,2023-09-16,08:28:00,71,52,22.5,0.0
Sábado,2023-09-16,08:38:00,72,52,22.5,0.0
Sábado,2023-09-16,08:48:00,71,52,22.5,0.0
Sábado,2023-09-16,08:58:00,72,52,22.5,0.0
Sábado,2023-09-16,09:08:00,71,53,22.6,0.0
Sábado,2023-09-16,09:18:00,72,53,22.6,0.0
Sábado,2023-09-16,09:28:00,71,53,22.6,0.0
Sábado,2023-09-16,09:38:00,71,53,22.6,0.0
Sábado,2023-09-16,09:48:00,71,53,22.6,0.0
Sábado,2023-09-16,09:58:00,71,53,22.5,0.0
Sábado,2023-09-16,10:08:00,71,54,22.6,0.0
Sábado,2023-09-16,10:18:00,71,54,22.6,0.0
Sábado,2023-09-16,10:28:00,71,54,22.6,0.0
Sábado,2023-09-16,10:38:00,71,54,22.6,0.0
Sábado,2023-09-16,10:48:00,71,54,22.7,0.0
Sábado,2023-09-16,10:58:00,71,54,22.9,0.0
Sábado,2023-09-16,11:08:00,73,53,23.1,0.0
Sábado,2023-09-16,11:18:00,71,53,23.2,0.0
Sábado,2023-09-16,11:28:00,69,54,23.3,0.0
Sábado,2023-09-16,11:38:00,72,54,23.4,0.0
Sábado,2023-09-16,11:48:00,72,53,23.5,0.0
Sábado,2023-09-16,11:58:00,71,54,23.4,0.0
Sábado,2023-09-16,12:09:00,71,54,23.3,0.0
Sábado,2023-09-16,12:19:00,71,55,23.2,0.0
Sábado,2023-09-16,12:29:00,71,55,23.2,0.0
Sábado,2023-09-16,12:39:00,71,56,23.2,0.0
Sábado,2023-09-16,12:49:00,71,56,23.3,0.0
Sábado,2023-09-16,12:59:00,72,56,23.3,0.0
Sábado,2023-09-16,13:09:00,72,56,23.3,0.0
Sábado,2023-09-16,13:19:00,72,56,23.4,0.0
Sábado,2023-09-16,13:29:00,72,57,23.5,0.0
Sábado,2023-09-16,13:39:00,72,57,23.5,0.0
Sábado,2023-09-16,13:49:00,72,57,23.5,0.0
Sábado,2023-09-16,13:59:00,72,57,23.6,0.0
Sábado,2023-09-16,14:09:00,72,57,23.6,0.0
Sábado,2023-09-16,14:19:00,72,57,23.7,0.0
Sábado,2023-09-16,14:29:00,72,57,23.7,0.0
Sábado,2023-09-16,14:39:00,72,57,23.8,0.0
Sábado,2023-09-16,14:49:00,72,57,23.8,0.0
Sábado,2023-09-16,14:59:00,72,57,23.9,0.0
Sábado,2023-09-16,15:09:00,72,57,24.0,0.0
Sábado,2023-09-16,15:19:00,72,57,24.0,0.0
Sábado,2023-09-16,15:29:00,72,56,24.1,0.0
Sábado,2023-09-16,15:39:00,72,56,24.1,0.0
Sábado,2023-09-16,15:49:00,72,56,24.2,0.0
Sábado,2023-09-16,15:59:00,72,56,24.2,0.0
Sábado,2023-09-16,16:09:00,72,56,24.4,0.0
Sábado,2023-09-16,16:19:00,72,56,24.4,0.0
Sábado,2023-09-16,16:29:00,72,56,24.4,0.0
Sábado,2023-09-16,16:39:00,72,56,24.4,0.0
Sábado,2023-09-16,16:49:00,72,56,24.5,0.0
Sábado,2023-09-16,16:59:00,72,55,24.6,0.0
Sábado,2023-09-16,17:09:00,72,55,24.6,0.0
Sábado,2023-09-16,17:19:00,72,55,24.6,0.0
Sábado,2023-09-16,17:29:00,72,55,24.7,0.0
Sábado,2023-09-16,17:39:00,72,56,24.7,0.0
Sábado,2023-09-16,17:49:00,74,56,24.7,0.0
Sábado,2023-09-16,17:59:00,72,56,24.7,0.0
Sábado,2023-09-16,18:09:00,72,56,24.7,0.0
Sábado,2023-09-16,18:19:00,72,56,24.7,0.0
Sábado,2023-09-16,18:29:00,72,56,24.7,0.0
Sábado,2023-09-16,18:39:00,72,56,24.8,0.0
Sábado,2023-09-16,18:49:00,72,56,24.8,0.0
Sábado,2023-09-16,18:59:00,72,56,24.8,0.0
Sábado,2023-09-16,19:09:00,72,56,24.8,0.0
Sábado,2023-09-16,19:19:00,72,56,24.8,0.0
Sábado,2023-09-16,19:29:00,72,56,24.8,0.0
Sábado,2023-09-16,19:39:00,72,56,24.8,0.0
Sábado,2023-09-16,19:49:00,72,56,24.8,0.0
Sábado,2023-09-16,19:59:00,72,56,24.8,0.0
Sábado,2023-09-16,20:09:00,72,56,24.8,0.0
Sábado,2023-09-16,20:19:00,72,56,24.8,0.0
Sábado,2023-09-16,20:29:00,72,56,24.8,0.0
Sábado,2023-09-16,20:39:00,72,56,24.8,0.0
Sábado,2023-09-16,20:49:00,72,56,24.8,0.0
Sábado,2023-09-16,20:59:00,72,56,24.8,0.0
Sábado,2023-09-16,21:09:00,72,56,24.8,0.0
Sábado,2023-09-16,21:19:00,72,56,24.8,0.0
Sábado,2023-09-16,21:29:00,72,56,24.8,0.0
Sábado,2023-09-16,21:39:00,72,56,24.8,0.0
Sábado,2023-09-16,21:49:00,72,56,24.8,0.0
Sábado,2023-09-16,21:59:00,72,56,24.8,0.0
Sábado,2023-09-16,22:09:00,72,56,24.8,0.0
Sábado,2023-09-16,22:19:00,72,56,24.8,0.0
Sábado,2023-09-16,22:29:00,72,56,24.8,0.0
Sábado,2023-09-16,22:39:00,72,56,24.8,0.0
Sábado,2023-09-16,22:49:00,72,56,24.8,0.0
Sábado,2023-09-16,22:59:00,72,56,24.8,0.0
Sábado,2023-09-16,23:09:00,72,56,24.8,0.0
Sábado,2023-09-16,23:19:00,73,57,24.8,0.0
Sábado,2023-09-16,23:29:00,72,57,24.7,0.0
Sábado,2023-09-16,23:39:00,72,57,24.7,0.0
Sábado,2023-09-16,23:49:00,72,57,24.7,0.0
Sábado,2023-09-16,23:59:00,72,57,24.7,0.0
Domingo,2023-09-17,00:09:00,72,57,24.7,0.0
Domingo,2023-09-17,00:19:00,72,57,24.6,0.0
Domingo,2023-09-17,00:29:00,72,57,24.7,0.0
Domingo,2023-09-17,00:39:00,72,57,24.6,0.0
Domingo,2023-09-17,00:49:00,72,57,24.6,0.0
Domingo,2023-09-17,00:59:00,72,58,24.6,0.0
Domingo,2023-09-17,01:09:00,72,58,24.6,0.0
Domingo,2023-09-17,01:19:00,72,58,24.6,0.0
Domingo,2023-09-17,01:29:00,72,58,24.6,0.0
Domingo,2023-09-17,01:39:00,72,58,24.5,0.0
Domingo,2023-09-17,01:49:00,72,58,24.6,0.0
Domingo,2023-09-17,01:59:00,72,58,24.5,0.0
Domingo,2023-09-17,02:09:00,72,58,24.5,0.0
Domingo,2023-09-17,02:19:00,72,58,24.5,0.0
Domingo,2023-09-17,02:29:00,72,58,24.5,0.0
Domingo,2023-09-17,02:39:00,72,58,24.4,0.0
Domingo,2023-09-17,02:49:00,73,58,24.4,0.0
Domingo,2023-09-17,03:00:00,72,58,24.4,0.0
Domingo,2023-09-17,03:10:00,72,58,24.4,0.0
Domingo,2023-09-17,03:20:00,72,58,24.4,0.0
Domingo,2023-09-17,03:30:00,72,58,24.4,0.0
Domingo,2023-09-17,03:40:00,72,58,24.4,0.0
Domingo,2023-09-17,03:50:00,72,58,24.3,0.0
Domingo,2023-09-17,04:00:00,71,58,24.3,0.0
Domingo,2023-09-17,04:10:00,71,58,24.3,0.0
Domingo,2023-09-17,04:20:00,71,58,24.3,0.0
Domingo,2023-09-17,04:30:00,72,58,24.3,0.0
Domingo,2023-09-17,04:40:00,72,58,24.3,0.0
Domingo,2023-09-17,04:50:00,70,58,24.2,0.0
Domingo,2023-09-17,05:00:00,72,58,24.2,0.0
Domingo,2023-09-17,05:10:00,71,58,24.2,0.0
Domingo,2023-09-17,05:20:00,71,58,24.2,0.0
Domingo,2023-09-17,05:30:00,71,58,24.1,0.0
Domingo,2023-09-17,05:40:00,71,58,24.1,0.0
Domingo,2023-09-17,05:50:00,71,58,24.1,0.0
Domingo,2023-09-17,06:00:00,71,58,24.1,0.0
Domingo,2023-09-17,06:10:00,71,58,24.1,0.0
Domingo,2023-09-17,06:20:00,71,58,24.1,0.0
Domingo,2023-09-17,06:30:00,71,58,24.2,0.0
Domingo,2023-09-17,06:40:00,72,57,24.2,0.0
Domingo,2023-09-17,06:50:00,71,57,24.3,0.0
Domingo,2023-09-17,07:00:00,71,57,24.3,0.0
Domingo,2023-09-17,07:10:00,71,57,24.3,0.0
Domingo,2023-09-17,07:20:00,71,57,24.4,0.0
Domingo,2023-09-17,07:30:00,71,57,24.4,0.0
Domingo,2023-09-17,07:40:00,71,57,24.5,0.0
Domingo,2023-09-17,07:50:00,71,56,24.5,0.0
Domingo,2023-09-17,08:00:00,71,56,24.6,0.0
Domingo,2023-09-17,08:10:00,71,56,24.6,0.0
Domingo,2023-09-17,08:20:00,71,56,24.6,0.0
Domingo,2023-09-17,08:30:00,71,56,24.7,0.0
Domingo,2023-09-17,08:40:00,71,56,24.7,0.0
Domingo,2023-09-17,08:50:00,71,57,24.7,0.0
Domingo,2023-09-17,09:00:00,71,57,24.7,0.0
Domingo,2023-09-17,09:10:00,71,57,24.8,0.0
Domingo,2023-09-17,09:20:00,71,57,24.8,0.0
Domingo,2023-09-17,09:30:00,70,57,24.8,0.0
Domingo,2023-09-17,09:40:00,71,57,24.9,0.0
Domingo,2023-09-17,09:50:00,71,57,24.9,0.0
Domingo,2023-09-17,10:00:00,69,57,24.9,0.0
Domingo,2023-09-17,10:10:00,70,57,24.9,0.0
Domingo,2023-09-17,10:20:00,71,58,25.0,0.0
Domingo,2023-09-17,10:30:00,71,58,25.0,0.0
Domingo,2023-09-17,10:40:00,71,58,25.0,0.0
Domingo,2023-09-17,10:50:00,71,58,25.1,0.0
Domingo,2023-09-17,11:00:00,71,58,25.2,0.0
Domingo,2023-09-17,11:10:00,71,58,25.4,0.0
Domingo,2023-09-17,11:20:00,70,58,25.5,0.0
Domingo,2023-09-17,11:30:00,71,57,25.6,0.0
Domingo,2023-09-17,11:40:00,71,57,25.7,0.0
Domingo,2023-09-17,11:50:00,71,57,25.9,0.0
Domingo,2023-09-17,12:00:00,71,57,25.8,0.0
Domingo,2023-09-17,12:10:00,71,58,25.7,0.0
Domingo,2023-09-17,12:20:00,71,58,25.6,0.0
Domingo,2023-09-17,12:30:00,71,58,25.7,0.0
Domingo,2023-09-17,12:40:00,71,58,25.7,0.0
Domingo,2023-09-17,12:50:00,71,58,25.7,0.0
Domingo,2023-09-17,13:00:00,71,58,25.7,0.0
Domingo,2023-09-17,13:10:00,71,58,25.7,0.0
Domingo,2023-09-17,13:20:00,71,58,25.8,0.0
Domingo,2023-09-17,13:30:00,72,58,25.8,0.0
Domingo,2023-09-17,13:40:00,71,58,25.9,0.0
Domingo,2023-09-17,13:50:00,71,58,25.9,0.0
Domingo,2023-09-17,14:00:00,71,58,25.9,0.0
Domingo,2023-09-17,14:10:00,71,58,26.0,0.0
Domingo,2023-09-17,14:20:00,71,57,26.0,0.0
Domingo,2023-09-17,14:30:00,71,57,26.1,0.0
Domingo,2023-09-17,14:40:00,71,57,26.1,0.0
Domingo,2023-09-17,14:50:00,71,57,26.2,0.0
Domingo,2023-09-17,15:00:00,71,57,26.3,0.0
Domingo,2023-09-17,15:10:00,71,57,26.3,0.0
Domingo,2023-09-17,15:20:00,71,57,26.3,0.0
Domingo,2023-09-17,15:30:00,71,56,26.4,0.0
Domingo,2023-09-17,15:40:00,71,56,26.4,0.0
Domingo,2023-09-17,15:50:00,72,56,26.5,0.0
Domingo,2023-09-17,16:00:00,71,55,26.5,0.0
Domingo,2023-09-17,16:10:00,71,55,26.6,0.0
Domingo,2023-09-17,16:20:00,71,55,26.6,0.0
Domingo,2023-09-17,16:30:00,71,55,26.7,0.0
Domingo,2023-09-17,16:40:00,71,54,26.7,0.0
Domingo,2023-09-17,16:50:00,72,54,26.8,0.0
Domingo,2023-09-17,17:00:00,71,54,26.8,0.0
Domingo,2023-09-17,17:10:00,71,54,26.9,0.0
Domingo,2023-09-17,17:21:00,72,54,26.9,0.0
Domingo,2023-09-17,17:31:00,71,54,26.9,0.0
Domingo,2023-09-17,17:41:00,71,54,26.9,0.0
Domingo,2023-09-17,17:51:00,71,54,26.9,0.0
Domingo,2023-09-17,18:01:00,72,54,26.9,0.0
Domingo,2023-09-17,18:11:00,71,54,27.0,0.0
Domingo,2023-09-17,18:21:00,71,54,26.9,0.0
Domingo,2023-09-17,18:31:00,71,54,27.0,0.0
Domingo,2023-09-17,18:41:00,71,54,26.9,0.0
Domingo,2023-09-17,18:51:00,71,54,27.0,0.0
Domingo,2023-09-17,19:01:00,71,54,27.0,0.0
Domingo,2023-09-17,19:11:00,71,54,27.0,0.0
Domingo,2023-09-17,19:21:00,71,54,27.0,0.0
Domingo,2023-09-17,19:31:00,71,54,27.0,0.0
Domingo,2023-09-17,19:41:00,71,55,27.0,0.0
Domingo,2023-09-17,19:51:00,71,55,27.0,0.0
Domingo,2023-09-17,20:01:00,71,55,27.0,0.0
Domingo,2023-09-17,20:11:00,71,55,27.0,0.0
Domingo,2023-09-17,20:21:00,71,55,27.0,0.0
Domingo,2023-09-17,20:31:00,71,55,27.0,0.0
Domingo,2023-09-17,20:41:00,71,55,27.0,0.0
Domingo,2023-09-17,20:51:00,71,54,27.0,0.0
Domingo,2023-09-17,21:01:00,71,54,27.0,0.0
Domingo,2023-09-17,21:11:00,70,55,27.0,0.0
Domingo,2023-09-17,21:21:00,71,54,27.0,0.0
Domingo,2023-09-17,21:31:00,71,54,27.0,0.0
Domingo,2023-09-17,21:41:00,71,54,27.0,0.0
Domingo,2023-09-17,21:51:00,70,54,27.1,0.0
Domingo,2023-09-17,22:01:00,70,54,27.0,0.0
Domingo,2023-09-17,22:11:00,70,54,27.0,0.0
Domingo,2023-09-17,22:21:00,70,54,27.0,0.0
Domingo,2023-09-17,22:31:00,70,54,27.1,0.0
Domingo,2023-09-17,22:41:00,70,54,27.0,0.0
Domingo,2023-09-17,22:51:00,70,54,27.0,0.0
Domingo,2023-09-17,23:01:00,70,54,27.0,0.0
Domingo,2023-09-17,23:11:00,70,55,27.0,0.0
Domingo,2023-09-17,23:21:00,70,55,27.0,0.0
Domingo,2023-09-17,23:32:00,70,55,26.9,0.0
Domingo,2023-09-17,23:42:00,70,55,26.9,0.0
Domingo,2023-09-17,23:52:00,70,55,26.9,0.0
Segunda,2023-09-18,00:02:00,70,55,26.9,0.0
Segunda,2023-09-18,00:12:00,70,55,26.9,0.0
Segunda,2023-09-18,00:22:00,70,55,26.9,0.0
Segunda,2023-09-18,00:32:00,70,55,26.9,0.0
Segunda,2023-09-18,00:42:00,70,55,26.9,0.0
Segunda,2023-09-18,00:52:00,70,55,26.8,0.0
Segunda,2023-09-18,01:02:00,70,55,26.8,0.0
Segunda,2023-09-18,01:12:00,70,55,26.8,0.0
Segunda,2023-09-18,01:22:00,70,55,26.8,0.0
Segunda,2023-09-18,01:32:00,70,55,26.8,0.0
Segunda,2023-09-18,01:42:00,70,55,26.7,0.0
Segunda,2023-09-18,01:52:00,70,55,26.7,0.0
Segunda,2023-09-18,02:02:00,70,55,26.7,0.0
Segunda,2023-09-18,02:12:00,70,55,26.7,0.0
Segunda,2023-09-18,02:22:00,70,55,26.7,0.0
Segunda,2023-09-18,02:32:00,70,55,26.7,0.0
Segunda,2023-09-18,02:42:00,70,55,26.6,0.0
Segunda,2023-09-18,02:52:00,69,55,26.6,0.0
Segunda,2023-09-18,03:02:00,70,55,26.6,0.0
Segunda,2023-09-18,03:12:00,70,55,26.5,0.0
Segunda,2023-09-18,03:22:00,70,56,26.5,0.0
Segunda,2023-09-18,03:32:00,70,56,26.5,0.0
Segunda,2023-09-18,03:42:00,70,56,26.5,0.0
Segunda,2023-09-18,03:52:00,70,56,26.5,0.0
Segunda,2023-09-18,04:02:00,70,56,26.4,0.0
Segunda,2023-09-18,04:12:00,70,56,26.4,0.0
Segunda,2023-09-18,04:22:00,70,56,26.4,0.0
Segunda,2023-09-18,04:32:00,70,56,26.4,0.0
Segunda,2023-09-18,04:42:00,70,56,26.4,0.0
Segunda,2023-09-18,04:52:00,70,56,26.4,0.0
Segunda,2023-09-18,05:02:00,69,56,26.3,0.0
Segunda,2023-09-18,05:12:00,69,56,26.3,0.0
Segunda,2023-09-18,05:22:00,69,56,26.2,0.0
Segunda,2023-09-18,05:33:00,69,56,26.2,0.0
Segunda,2023-09-18,05:43:00,69,56,26.2,0.0
Segunda,2023-09-18,05:53:00,69,56,26.2,0.0
Segunda,2023-09-18,06:03:00,69,56,26.2,0.0
Segunda,2023-09-18,06:13:00,69,56,26.2,0.0
Segunda,2023-09-18,06:23:00,69,56,26.2,0.0
Segunda,2023-09-18,06:33:00,69,56,26.2,0.0
Segunda,2023-09-18,06:43:00,70,56,26.3,0.0
Segunda,2023-09-18,06:53:00,69,55,26.3,0.0
Segunda,2023-09-18,07:03:00,69,55,26.4,0.0
Segunda,2023-09-18,07:13:00,69,55,26.4,0.0
Segunda,2023-09-18,07:23:00,69,55,26.4,0.0
Segunda,2023-09-18,07:33:00,69,55,26.5,0.0
Segunda,2023-09-18,07:43:00,69,54,26.5,0.0
Segunda,2023-09-18,07:53:00,69,54,26.6,0.0
Segunda,2023-09-18,08:03:00,69,54,26.6,0.0
Segunda,2023-09-18,08:13:00,69,54,26.7,0.0
Segunda,2023-09-18,08:23:00,68,54,26.7,0.0
Segunda,2023-09-18,08:33:00,68,54,26.7,0.0
Segunda,2023-09-18,08:43:00,68,55,26.8,0.0
Segunda,2023-09-18,08:53:00,69,55,26.8,0.0
Segunda,2023-09-18,09:03:00,69,56,27.0,0.0
Segunda,2023-09-18,09:13:00,69,55,27.2,0.0
Segunda,2023-09-18,09:23:00,69,55,27.3,0.0
Segunda,2023-09-18,09:33:00,69,54,27.5,0.0
Segunda,2023-09-18,09:37:00,0,53,27.5,0.0
Segunda,2023-09-18,09:37:00,61,53,27.5,0.0
Segunda,2023-09-18,09:39:00,46,53,27.7,0.0
Segunda,2023-09-18,09:39:00,67,53,27.7,0.0
Segunda,2023-09-18,09:43:00,76,52,27.8,0.0
Segunda,2023-09-18,09:47:00,37,52,28.0,0.0
Segunda,2023-09-18,09:47:00,60,52,28.0,0.0
Segunda,2023-09-18,09:53:00,59,52,27.9,0.0
Segunda,2023-09-18,10:03:00,54,51,28.0,0.0
Segunda,2023-09-18,10:03:00,61,51,28.0,0.0
Segunda,2023-09-18,10:03:00,56,51,28.0,0.0
Segunda,2023-09-18,10:04:00,54,51,28.0,0.0
Segunda,2023-09-18,10:04:00,61,51,28.0,0.0
Segunda,2023-09-18,10:04:00,54,51,28.0,0.0
Segunda,2023-09-18,10:04:00,60,51,28.0,0.0
Segunda,2023-09-18,10:05:00,54,52,28.1,0.0
Segunda,2023-09-18,10:05:00,60,52,28.1,0.0
Segunda,2023-09-18,10:05:00,54,52,28.1,0.0
Segunda,2023-09-18,10:05:00,61,52,28.1,0.0
Segunda,2023-09-18,10:05:00,54,52,28.1,0.0
Segunda,2023-09-18,10:05:00,60,52,28.1,0.0
Segunda,2023-09-18,10:05:00,54,52,28.1,0.0
Segunda,2023-09-18,10:05:00,60,52,28.1,0.0
Segunda,2023-09-18,10:05:00,54,52,28.1,0.0
